id,userid,name,date,location,anotator,entitas,sentimen,label_kombinasi,tweet
1.66E+18,56900632,amiraataz,Mon May 08 15:27:39 +0000 2023,Aceh,fauzi,anies,p,a_p,"@_Goentoer_ Hahahaha..  dungu kok dirawat. Sadarlah kawan, pemilihan presiden masih lama, jgn habiskan energimu. Tetap semangat buat kebencian ke pak Anies Baswedan ya. insyaAllah pak Anies Presiden Indonesia yg akan merangkul semua. Siapapun anda, kita tetap sebangsa dan setanah air."
1.65E+18,1.61E+18,LuckyLudjaina,Sat May 06 23:27:02 +0000 2023,,fauzi,anies,p,a_p,"@abu_waras Ini keturunan cina ya? Anehnya kok ngatain p. ANIES bukan asli Indonesia, sama2 bukan asli negara Indo..kok beraninya ngritik...ini dulu yang sll mengumumkan QUIC COUNT wkt pemilu  2019...hasilnya CURANG, mk-nya tidak berkah negara terpuruk banyak utang"
1.65E+18,1.11E+18,noesantarasatoe,Fri May 05 18:03:06 +0000 2023,,fauzi,anies,p,a_p,"@abu_waras Sya hny ber-feeling.bila pda pemilihan presiden kali ini.bila mutiara harapan kita Pak Anies,terlewatkan...10thn brikutnya,belum tentu di 2034 kita bsa ""Utuh"" sbgai negara NKRI Sabang-Merauke.sesuai prediksi pakar.2030,NKRI pecah... Benih-benih ""perpisahan"" it mlai tumbuh."
1.65E+18,1.60E+18,taliwongsooo,Sat May 06 00:07:16 +0000 2023,,fauzi,anies,p,a_p,@abu_waras Ya makanya hasil polling @ILCTalkshow dan @ReflyHZ itu dipegang erat² jangan sampai hilang. Besok buat barang bukti sidang gugatan di MK pas Anies kalah pilpres.  Ingat itu... Jangan sampai hilang!!!
1.65E+18,1.63E+18,El40173581,Fri May 05 13:12:38 +0000 2023,,fauzi,anies,p,a_p,@Ade1103 @GeiszChalifah @aniesbaswedan Pada kenyataannya di putaran kedua Pilkada Jakarta tahun 2017 memang Anies memang menang lawan Ahok karena dipilih Rakyat DKI Jakarta (itu fakta sejarah). Selisihnya pun jauh itu suaranya (Anies vs Ahok). Sekali lagi fakta sejarah itu kak. 🙏  Cuma untuk pilpres kali ini beda.
1.66E+18,3256890541,bbmrachel,Mon May 08 01:35:50 +0000 2023,indonesia,fauzi,anies,p,a_p,"@AgusYudhoyono tetap semangat mas agus, semoga nanti mas agus bisa mendampingi mas anies sbgai pasangan capres - cawapres di pemilu 2024"
1.66E+18,1.13E+18,missdiah2,Mon May 08 00:55:01 +0000 2023,,fauzi,anies,p,a_p,@alisyarief Produksi kebohongan adalah bukti tidak percaya diri. Campur tangan negara dalam pemilu adalah pelecehan bagi rakyat.  Quotesnya sangat dalam menyinggung..kalau beliau tersinggung! paling2 bawahannya yang gak terima kita tunggu siapa yang membela Mukidi setelah pidato Pak Anies.
1.66E+18,1.46E+18,imriatitriyanto,Tue May 09 00:49:41 +0000 2023,,fauzi,anies,p,a_p,@AlsadSugi @ekowboy2 Artinya ngra ini sngt buruk dibuat partai2 yg berkuasa? Yg membuat UU ? Yg menjadikan uang panglima partai? Paling tidak Anies bukan orng partai yg mayoritas busuk dn kotor memanfaatkan rkyt menipu rkyt pelihara kemiskinan pelihara wong cilik mendulang suara setiap pemilu
1.65E+18,1.47E+18,ZAMHARIBASYIR1,Sat May 06 22:42:55 +0000 2023,"DKI Jakarta, Indonesia",fauzi,anies,p,a_p,"@aniesbaswedan @NasDem @PKSejahtera @PDemokrat Salam pd warga Jember mas Anies dari warga Jakarta. 2024 saatnya kita berbuat utk Ibu pertiwi dgn menangkan Pemilu ; pilpres, pilkada dan pileg."
1.66E+18,74277954,bagjoz,Sun May 07 02:58:52 +0000 2023,,fauzi,anies,p,a_p,"@aniesbaswedan @PKSejahtera @PDemokrat @NasDem Pesan setelah pemilu 2024 dengan bapak anies sbg presiden (insya Allah) tolong para buzzer di tertibkan,akun mereka blok saja. Sumber perpecahan adlaah mereka yg so pancasila tapi tdk mengamalkan satupun dari isi pancasila itu sendiri! (Biasanya nama akunya pake angka2)"
1.66E+18,1.10E+18,jonsa61664335,Sun May 07 08:08:53 +0000 2023,,fauzi,anies,p,a_p,"@aniesbaswedan Barrakalahu fiikum pak Anies, sukses selalu, insyaallah berhasil menang pd pilpres 14/02/2024, aamiin."
1.66E+18,1.39E+18,Zie1258,Sun May 07 10:23:34 +0000 2023,.,fauzi,anies,p,a_p,"@aniesbaswedan Insya Allah  pilpres 2024 pertarungan sengit. Antara yg mau perubahan, dan yg cari aman takut KEBONGKAR  rahasianya,dan benalu yg menempel mulai ketar ketir, makanya halalkan segala cara.Tapi Insya Allah pa Anies menang ,ingat ya#KPU dll,ga boleh  curang ya,ingat MATI..,hehehe."
1.66E+18,1.10E+18,jonsa61664335,Mon May 08 04:46:02 +0000 2023,,fauzi,anies,p,a_p,"@aniesbaswedan Melihat rekam jejak, prestasi Anies, kami yakin Anies akan melaksanakan janji-janji kampanye setelah dilantik menjadi Presiden RI hasil pilpres 14/02/2024. Tentu saja pengawasan thdp janji tsb tetap dilakukan rakyat agar berada dijalan yg benar utk mewujudkan keadilan 🇮🇩👍👍👍"
1.66E+18,1.10E+18,jonsa61664335,Sun May 07 05:08:47 +0000 2023,,fauzi,anies,p,a_p,"@aniesbaswedan Silaturahmi membawa berkah bagi semua. Semoga Allah mentakdirkan Anies RB menang menjadi Presdien RI pd pilpres 14/02/2024, rakyat dg suka rela memilih &amp; memenangkan utk Ind lebih baik lebih maju adil sehat aman setara sejahtera. Insyaallah Anies mampu mewujudkan keadilan sosial"
1.66E+18,547856416,RidNgemil,Sun May 07 15:28:59 +0000 2023,,fauzi,anies,p,a_p,"@AnKiiim_ Narasinya penuh muatan perjuangan tanpa harus menjatuhkan lawan. Orang baik, berpendidikan, cerdas dan punya prestasi. Insha Allah 2024 kalo pemilu berjalan fair dan rakyat mulai pintar memilih, Anies jadi pemimpin yg baru dan bawa perubahan."
1.66E+18,1.51E+18,NAsBtati,Sun May 07 15:42:55 +0000 2023,,fauzi,anies,p,a_p,"@antaz345 @f1rmanh Kita jadikan pilpres hanya 1 putaran, Anis Presiden."
1.65E+18,70343185,IchaStyan,Sat May 06 09:08:59 +0000 2023,"Pacitan,Jawa Timur",fauzi,anies,p,a_p,@AntiPekines Makanya min... Gw ogah Ikut bergabung jadi ANGGOTA PENYELENGGARA PEMILU ... Mending gw jadi TEAM RELAWAN &amp; TEAM PEMENANGAN di PARTAI yang dukung Pak Anies Baswedan ... Males banget kalo cuma jadi TUMBAL IDUP buat Para calon PENGUASA BANGSAT
1.66E+18,1.29E+18,HWid781,Tue May 09 05:27:36 +0000 2023,Gilang Optical ,fauzi,anies,p,a_p,@Aryprasetyo85 @03__nakula @adearmando61 @al_lasan @bung_madin @NgkongRoses @DS_yantie @denni_sauya Siap memilih Bapak Anies Baswedan untuk Presiden Republik Indonesia di pemilu tahun 2024
1.66E+18,1.34E+18,Brutus04463720,Sun May 07 02:12:39 +0000 2023,,fauzi,anies,p,a_p,"@bachrum_achmadi Anies dlm survei2 selalu ada posisi trbawah tp terus sj diserang &amp; difitnah, bahkan penguasa dg parpol terus berusaha spy anies gak jd dicapreskan or gak ada dlm pemilu.. Tanya knp???"
1.66E+18,1.60E+18,migdodo74,Mon May 08 11:25:49 +0000 2023,Surabaya,fauzi,anies,p,a_p,@bachrum_achmadi Gak pakai jika Om. Insya Allah Anies jika pemilu jurdil
1.65E+18,1.65E+18,erwinsatuh2995,Sat May 06 05:41:19 +0000 2023,"Jakarta Capital Region, Indone",fauzi,anies,p,a_p,@BANGSAygSUJUD @AuntyNovi1978 @Kimberley_2024 @bengkeldodo @Chaves1305 @dodiubay14 @are_inismyname @MuzaniGerindra @AndreasSolusi @Lacak08 @Alie_Fahnoor @florieliciouss @Gerindra Oh begitu ya. Khan 2019 Anies sudah manut. Gak maju pilpres. Ayah yg maju saja. Malah wagub yg maju. Eh... Skrng Uno keluar dari Gerindra. Salah Anies dimana?
1.65E+18,1.29E+18,Jeza74422125,Sat May 06 04:37:07 +0000 2023,,fauzi,anies,p,a_p,"@bawaslu_RI @DKPP_RI mending bubarin aja nih lembaga. Ini lembaga punya 2 kebijakan dlm pengawasan pemilu,, pas anies safari politik klian kebakran jenggot .bilang pelnggran .ehh pas gp kampanye yg jelas msh jd gub jateng .dg entengnya tdk melanggar krna belom ada pendptaran capres ."
1.66E+18,1.02E+18,perangutan23,Tue May 09 13:19:04 +0000 2023,Indonesia,fauzi,anies,p,a_p,"@BennyHarmanID Anies seperti Habibie, bukan orang Jawa yang menguasai Politik Identitas penentu Pemenang Pilpres. Anies tidak seperti Ahok yang dekat dengan NU Struktural, walau Ahok bukan Muslim, namun NU Struktural lebih memilih Ahok. Buktinya Said Aqil, PPP, PKB yg mengusung Ahok 2017."
1.66E+18,1.61E+18,NahrudinUdin10,Tue May 09 16:24:57 +0000 2023,,fauzi,anies,p,a_p,@BennyHarmanID politik identitas itu hanya adudomba mereka  g usah diharaukan.asal pemilu jujur anies skan.menang dengan.suara telak
1.66E+18,1.25E+18,nomerorae,Tue May 09 23:38:57 +0000 2023,,fauzi,anies,p,a_p,"@BennyHarmanID Semoga pak Anies lancar menuju RI 1 di 2024 nanti. Semoga Nasdem, PKS dan Demokrat menjadi partai pemenang pemilu 2024 nanti. Aamiin ya robbal alamiin."
1.65E+18,1.63E+18,bidezinu,Fri May 05 22:38:35 +0000 2023,,fauzi,anies,p,a_p,"@Boediantar4 FH sibuk terus komentari anis, kan lebih baik besarkan partai sendiri, biar pemilu nanti kadernya banyak dapat kursi"
1.66E+18,69190448,DIDIK_RODENT,Mon May 08 06:49:36 +0000 2023,surabaya,fauzi,anies,p,a_p,@BosPurwa dengan dianggapnya prestasi di jakarta ini modal besar bagi anies dan relawannya utk semangat jika gagal di pilpres bisa berjuang utk merebut pilgub dki utk yg kedua kalinya...bisa jadi disitu rezekinya
1.66E+18,1.50E+18,antibzzrp,Tue May 09 14:46:11 +0000 2023,,fauzi,anies,p,a_p,"@ch_chotimah2 @ganjarpranowo @YepryR @aniesbaswedan @AgusYudhoyono @PDI_Perjuangan Buzzerpnya tolong ditertibkan pak, Anies aja bisa kok ingetin pendukungnya utk gak menyerang personal... Pilpres nanti lebih baik diisi dgn adu gagasan dan program nyata"
1.66E+18,1.34E+18,Brutus04463720,Sun May 07 12:57:29 +0000 2023,,fauzi,anies,p,a_p,"@ch_chotimah2 @ganjarpranowo Anies dlm survei2 skrg selalu ada di  posisi trbawah tp anehnya terus sj diserang &amp; difitnah, bahkan penguasa dg parpol terus berusaha spy anies gak jd dicapreskan or gak ada dlm pilihan pemilu.. Tanya knp???"
1.66E+18,34241662,zeegetop,Mon May 08 10:07:06 +0000 2023,JAKARTA,fauzi,anies,p,a_p,"@ch_chotimah2 @ganjarpranowo Berdasar survey ini, harusnya G4njer menang telak. Jd tinggal duduk manis tunggu pemilu. Tp anehnya loe masih ngrecokin Anies Baswedan. Jgn² sebenarnya kamu ngga percaya survey ini? 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂"
1.65E+18,281016205,madachiba,Sat May 06 12:09:42 +0000 2023,"Kemayoran, Indonesia",fauzi,anies,p,a_p,@ch_chotimah2 @ganjarpranowo Hanya kecurangan yg bisa membuat Anies kalah pilpres. Mari berkaca pada pilpres 2019 
1.66E+18,355356964,aboedjaz,Sun May 07 07:33:56 +0000 2023,,fauzi,anies,p,a_p,"@ch_chotimah2 @ganjarpranowo Justru Saat ini Anies yg berusaha utk digagalkan... Logika nya, klo memang hasil survei itu benar, yah nggak usahlah di gagalkan.. Khan klo pun dilakukan pemilu, Khan kalah.. Berarti kemungkinan survei itu hasilnya terbalik, .. Tapi klo yg pesan diberi tau spt, bisa nggak dibayar"
1.66E+18,1.60E+18,TokomarosJ,Sun May 07 07:25:12 +0000 2023,,fauzi,anies,p,a_p,"@ch_chotimah2 @ganjarpranowo Lembaga survey, surveinya dimana?.. sekalipun kalian Buser Rp logarki dan lembaga survey bayaran, g akan mampu membohongi Rakyat saat ini... Cukup hasil pemilu 2019 oleh lembaga survey bayaran,  itu tak kan terjadi di 2024.. cibef IT Anies akan mengawal."
1.66E+18,1.55E+18,APraja85,Mon May 08 02:15:43 +0000 2023,,fauzi,anies,p,a_p,"@ch_chotimah2 @ganjarpranowo Ya udah klo jujungan lu menang di survey,kagak usah ngerecokin Anies lagi...kan udah menang survey...biarlah pak Anies menang di pilpres aja,,,"
1.66E+18,1.60E+18,Yedi_ExTKI,Wed May 10 00:35:26 +0000 2023,,fauzi,anies,p,a_p,@cnbcindonesia Anies jadi tokoh sentral di PEMILU 2024 karena bisa bikin OLIGARKI panas dingin yg takut banget Anies menang Pilpres 2024 makanya gak heran Anies diserang habis2an dari 8 penjuru angin agar Anies gagal nyapres atau kalah di pilpres 2024 untuk membuat tenang dan happy OLIGARKI .
1.65E+18,1.34E+18,Brutus04463720,Sat May 06 11:23:20 +0000 2023,,fauzi,anies,p,a_p,"@CNNIndonesia Anies dlm survei2 selalu ada posisi trbawah tp terus sj diserang &amp; difitnah, bahkan penguasa dg parpol terus berusaha spy anies gak jd dicapreskan or gak ada dlm pemilu.. Tanya knp???"
1.65E+18,1.62E+18,Mukidibrensek,Sat May 06 15:12:38 +0000 2023,,fauzi,anies,p,a_p,@dennyindrayana Semoga Anies bisa menjadi cikal bakal agent of change sangat tidak etis presiden sibuk mengurus kontestasi pemilu di 2024
1.66E+18,1.47E+18,kerdusduren,Tue May 09 15:02:08 +0000 2023,,fauzi,anies,p,a_p,@Dennysiregar7 @aniesbaswedan Gw kalau nanti 2024 Anies menang pilpres lo semua kejang dan si densi langsung struk ga bs ngetweet lagi.
1.66E+18,1.43E+18,Jk14422,Tue May 09 23:05:09 +0000 2023,,fauzi,anies,p,a_p,"@detikcom Alhamdulillah, ganjaran. Anis orang muda berpristasi. Mari kita dukung dengan sportif,  pemilu jujur, adil, dan tanpa sogok  menyogok. Kita lihat sendiri apa yang diperbuat  waktu menjabat, guru  dpr, gubernur!!!! Alhamdulillah   sehat lahir batin."
1.66E+18,1.22E+18,byfarizii,Tue May 09 18:08:23 +0000 2023,"Tangerang, Indonesia",fauzi,anies,p,a_p,"@detikcom Kenapa banyak komennya nyinyir ke Pak Anies yaaa seakan udah pasti Pak Anies jadi Presiden 🤣 Kocak bet, pemilu aja belum."
1.66E+18,1.60E+18,yarsa64823904,Mon May 08 03:38:02 +0000 2023,,fauzi,anies,p,a_p,@detikcom Yang pasti 2024 anies menang pilpres
1.66E+18,60877658,Shahapory,Tue May 09 23:30:11 +0000 2023,"Ambon, Maluku, Indonesia",fauzi,anies,p,a_p,"@EllyKoro @tukangaduayam Aneh aja loe, siapa yg menjadikan @jokowi lawannya @aniesbaswedan? Kan Jokowi udh gak bs maju jadi presiden lagi. Kontestasi dalam pemilu bukankah sesuatu yang wajar? Kalo kalian gak suka Anies maju jd capres, gak ush aja gelar pemilu. Pakdhe lanjut terus jadi presiden!"
1.66E+18,1.60E+18,PramukhtikoS,Sun May 07 11:52:02 +0000 2023,,fauzi,anies,p,a_p,"@Elvino2016 @MuhiqR @choymarkochoy @NohCeukenohhh @Yurissa_Samosir @Putri96960977 @xix0_3 @doelpaten Karena Anies kuat, dilemahkan....  (Konteks pd Pilpres 2019 saat Anies br jabat gub 2 th, kok diungkit tuk Pilpres 2024. Aneh saja...)"
1.66E+18,4356591312,ahmadthohir126,Tue May 09 23:29:32 +0000 2023,balikpapan kota,fauzi,anies,p,a_p,"@Fahrihamzah Gelora mestinya juga harus jelas,pilih siapa di pemilu presiden 2024 ini...saya yaqin pk anis matta akan pilih anis baswedan.."
1.66E+18,1.61E+18,plusniagara1973,Sun May 07 04:47:20 +0000 2023,,fauzi,anies,p,a_p,"@FirzaHusainID Jgn bodohi org surpai surpei yg dibayar Twitter lebih nyata  Nggak dibayar, murni dari individu yg menginginkan Anis tu RI 1 Semog nggak terulang lagi kebodohan dan kecurangan pemilu yg di gembok kardus"
1.66E+18,1.53E+18,mboyaaak,Mon May 08 18:52:41 +0000 2023,,fauzi,anies,p,a_p,@FPKSDPRRI PEMILU INI SAYA DUKUNG PKS....  MENANGKAN ANIES BOS!!!!
1.65E+18,1.24E+18,Rijal34993306,Sat May 06 14:56:53 +0000 2023,"kendal Jawa Tengah, Indonesia",fauzi,anies,p,a_p,"@ganjarpranowo @PDI_Perjuangan Semangat pak gelorakan persatuan saya sbg wargamu di Jateng sangat hormat dengan sikap anda sebagai petarung, walaupun pilpres nanti saya untuk saat ini dukung Pak Anies Baswedan dulu,tapi saya tetap respect sama panjenengan.✌️😇🙏"
1.66E+18,1.65E+18,ayukhaira3,Sun May 07 13:47:28 +0000 2023,,fauzi,anies,p,a_p,@ganjarpranowo Halo pak @ganjarpranowo selamat menikmati komentar para nitizen termasuk warga bpk sendiri. Semoga ini menjadi inspirasi bpk dalam bergelut di ajang pilpres 2024 nanti. Dan saya Insya Allah telah bulat akan pilih  Anies Baswedan.
1.66E+18,2899341169,ridwan_ind,Tue May 09 05:18:24 +0000 2023,"Puncak ,Cisarua Bogor",fauzi,anies,p,a_p,@GeiszChalifah Hanya orang2 bodoh yang tidak memilih anis basweda nantinya di pilpres...
1.66E+18,368972049,HMJUSUFRIZAL,Sun May 07 11:26:48 +0000 2023,Jakarta - Indonesia,fauzi,anies,p,a_p,"@geloraco LIRA INSTITUTE : FONAMENA ANIES BASWEDAN BISA SEPERTI PILPRES SBY TAHUN 2004. SBY-JK dikepung byk partai tp rakyat butuh perubahan. SBY-JK bisa unggul 63%. Dkgn rakyat scr mandiri luar biasa, ketika itu. Sama spt saat ini terjadi kpd @aniesbaswedan  "
1.66E+18,1.33E+18,lontepolitik,Tue May 09 15:36:06 +0000 2023,"DKI Jakarta, Indonesia",fauzi,anies,p,a_p,"@geloraco Selama Pilpres jurdil, in syaa Allah Anies menang."
1.65E+18,1.47E+18,RedSemvack,Fri May 05 11:54:44 +0000 2023,,fauzi,anies,p,a_p,"@geloraco Wahh mulai titip menitip buat jaga jaga kalo jagoannya keok lawan anies  Gila bener dah, seorang anies bisa bikin istana dan perpol² asuhannya kalang kabut gak tenang ngadepin pilpres 2024  Segala cara dilakukan agar anies bisa ""dimusnahkan"" atau minimal ""dijinakkan"" di 2024"
1.66E+18,1.60E+18,IwanKurus8,Sun May 07 01:02:36 +0000 2023,Indonesia ,fauzi,anies,p,a_p,"@Gojekmilitan Cuma 3 Minggu Anies jadi presiden, ditembak atau diracun pokoknya mati mendadak,  Seperti itulah MEREKA berkuasa secara KONSTITUSIONAL   sebab mereka sadar lewat Pemilu Gak bakalan menang yekan yekan yekan  ☝️😃 "
1.66E+18,1.60E+18,SaputraAskha,Mon May 08 02:30:02 +0000 2023,,fauzi,anies,p,a_p,"@Gr4sssss @Mdy_Asmara1701 Ini dah muncul otak sapi pemakan taik lembu pdip. Bodoh kalik kau nie.. ayuk pinter buka wawasan bersama pak Anies. Anies is the best we to be the best. Jokowi upacara aja gak tau. Asal kamu tau ya, yg ngarin jokowi debat time pilpres pertama itu pak Anies. You know "
1.66E+18,1.60E+18,Sugimulyo71,Mon May 08 11:56:40 +0000 2023,,fauzi,anies,p,a_p,"@Gus_Raharjo Gitu saja ndak bisa cerna, takut kalah itu maksudnya takut kalau jago jokowi seperti saat pilkada dki, ahok kalah dgn anies. Di pilpres bisa kayak gitu juga maksudnya jagoan jokowi kalah dengan anies, sdh paham dab?"
1.66E+18,1.64E+18,lah_bocil84923,Sun May 07 14:25:06 +0000 2023,,fauzi,anies,p,a_p,"@Gus_Raharjo Hendri satrio lg panik sendiri lah wong Bpk Jokowi blm pernah kalah ko panik,kalo uud amandemen memperbolehkan P Jokowi nyapres lagi saja bisa menang ko, apa dia takut anis blm pilpres sdh ketangkep KPK jd bikin statmen duluan kalo anis ditangkap KPK nanti itu dirkayasa?"
1.66E+18,1.62E+18,Demokratjaksel,Sun May 07 06:36:00 +0000 2023,"Jakarta Selatan, DKI Jakarta",fauzi,anies,p,a_p,"@Gus_Raharjo Klo ngerasa 5 kali menang pemilu dan belum ada sejarah kalah dalam demokrasi...kenapa Pak Anies mau nyalon Presiden...kalian pada takut &amp; buat koalisi besar hadang Pak Anies ??? Hensat juga melihat &amp; analisa,klo pemilu kali ini serangan &amp; hadangan ke Pak Anies bertubi2, wajar aja"
1.66E+18,2811376182,nfldundaaa,Mon May 08 02:10:33 +0000 2023,"West Java, Indonesia",fauzi,anies,p,a_p,@Gus_Raharjo Soalnya dari kelima pemilu itu lawannya bukan Pak Anies 🤭 tapi pas jagoannya beliau di pilgub lawan Pak Anies kalah.
1.66E+18,1.21E+18,Samira4203,Tue May 09 12:41:33 +0000 2023,,fauzi,anies,p,a_p,@hardye76 Alhamdulillah... mudah mudah jadi presiden RI kedepanya.biar buzer menggongong anies tetap maju pilpres insyaallah
1.65E+18,1.60E+18,Shofia_Labora,Sat May 06 04:24:16 +0000 2023,,fauzi,anies,p,a_p,"@hc_poirot @Boediantar4 Kalau lawan terlalu panik, mk kt hrs lbh berhati2 lg. Jng sampai ada kecurangan lg spt pilpres 2019 kmrn. Apalagi kalau org sdh panik, biasanya akn nekat melakukan apa aja yg dia bisa. Stlh ggl 3 periode &amp; tunda pemilu, tentu ke dpn akan selalu ada akal bulus untuk jegal Anies.🤣"
1.66E+18,1.06E+18,UllbimaNtb,Tue May 09 15:25:25 +0000 2023,"Nusa Tenggara Barat, Indonesia",fauzi,anies,p,a_p,@hc_poirot Dia sudah tau Anies bakalan menang di pilpres 2024 nanti.
1.66E+18,1.45E+18,yos_adiyos,Tue May 09 13:35:56 +0000 2023,,fauzi,anies,p,a_p,@HelmiFelis_ Mileneal dan  generasi. 100 persen mendukung ..Pak Anies. Smg dalam Pilpres Nanti tidak ada Kecurangan lagi .!
1.66E+18,1.20E+18,toServetoGive,Mon May 08 03:00:16 +0000 2023,,fauzi,anies,p,a_p,@HidayatNatari Padahal JK sdri sibuk dukung Anies  
1.66E+18,1.39E+18,DjuremiReinke,Sun May 07 05:53:25 +0000 2023,Deutschland,fauzi,anies,p,a_p,"@Huang55067557 @mamanadi3 @Dennysiregar7 Yg kemaruk itu junjunganmu Blg,gagal memimpin DKI,2Xdimenangkan Pilpres oleh KPU msh ngotot ingin 3 Periode rencananya keburu ketahuan gagal dech,sekarang sibuk cawe²ngurus  soal copras capres kayak Germo Politik.Takut kayak Donald Trump,Anis jadi Presiden,JKW &amp; keluarga msk Bui."
1.66E+18,89921903,fzfrsyh,Mon May 08 08:16:09 +0000 2023,,fauzi,anies,p,a_p,@imanlagi ini knp pilpres 2024 Gue akan pilih Anies Baswedan
1.66E+18,1.64E+18,Schlossthe6,Sun May 07 09:57:18 +0000 2023,,fauzi,anies,p,a_p,@iwanpiliang7 @aniesbaswedan Anggarin tiap TPS diseluruh indonesia punya 5 orang saksi dari relawan militan Anies... Insya Allah pemilu sulit dicurangi...
1.66E+18,1.61E+18,royson_kacung,Sun May 07 03:49:45 +0000 2023,,fauzi,anies,p,a_p,@iwanpiliang7 @aniesbaswedan anies tidur sj MENANG klo ADIL &amp; JUJUR PEMILU . nah masalahnya komputer KPU ampe MK tdk ingin doi menang krn sdh di kendalikan royson dan kacungnya.tantangan ni buat semua fans Anies
1.66E+18,1.56E+18,ira2516,Sun May 07 06:06:14 +0000 2023,,fauzi,anies,p,a_p,@januraendraloka @Candra4smara Gimana yaa kira2 anda2 ini klo pak Anies menamg pilpres. Semoga g streas 😀😀😀
1.66E+18,1409544050,wong_baek,Mon May 08 01:50:33 +0000 2023,BUMI NYA PENJAHAT KEBIJAKAN,fauzi,anies,p,a_p,@Jhonkosmik Pak surya paloh tak sedungu kalian dlm keputusannya mengusng pak Anis dalam kancah pilpres 2024 buktinya kalian ditipu dg koalisi besar Oleh partai partai lain dan bubar secara dini
1.65519E+18,119691957,aewin86,Sun May 07 12:24:12 +0000 2023,Jakarta Capital Region,jayadi,anies,n,a_n,"Disangkanya kelompok mereka saja yang paling alim.  #BapakPolitikIdentitas bersabda...  Anies: Kita Tak Gentar dengan Material, Kita Tunjukkan Kekuatan Spiritual "
1.65547E+18,1.36297E+18,BlackcoTanya,Mon May 08 07:16:24 +0000 2023,,jayadi,anies,n,a_n,"😂😂😂😂wan Jembit mulai panik secara elektabilitas turun terus.  Bacapres Koalisi Perubahan, Anies Baswedan, meminta pemerintah tidak ikut campur dalam Pilpres 2024 mendatang.   "
